1,1.60778090668e-13
1,2.6282076332e-11
1,7.64722945758e-11
1,5.4729084802e-11
1,5.87174645617e-11
1,1.63771522694e-10
1,1.83131277632e-11
1,2.63763267927e-11
1,1.56587184703e-10
1,2.95731527768e-10
1,1.08056403526e-09
1,2.01469632389e-10
1,2.94443642452e-10
1,1.56338718478e-10
1,6.18599706534e-10
1,1.18976501557e-09
1,5.07422094009e-10
1,8.43474240438e-10
1,5.01126480578e-10
1,9.66233068512e-10
1,2.59461573129e-09
1,3.22562797546e-10
1,4.16022400836e-09
1,5.15638466872e-09
1,3.87705449784e-09
1,3.4097237572e-09
1,2.02323240939e-09
1,1.31222772678e-08
1,4.11055836014e-09
1,1.06285247798e-08
1,5.56939813454e-10
1,1.78109040415e-09
1,2.7140457418e-09
1,4.50925923726e-09
1,2.96628082671e-09
1,6.6726563375e-09
1,1.4121729679e-08
1,9.93682515741e-09
1,1.13309824687e-08
1,6.68351619184e-09
1,2.82575378593e-08
1,1.2724998538e-08
1,4.04905574336e-09
1,9.63207168691e-09
1,1.55177058207e-08
1,2.31356838361e-08
1,1.59838686965e-08
1,9.46976566135e-09
1,6.3810971645e-09
1,1.87772944105e-08
1,1.66169814192e-08
1,7.31280689686e-09
1,1.69145000704e-08
1,1.56866404096e-08
1,1.10962619184e-09
1,1.50577514784e-08
1,1.78202226259e-09
1,3.71076608023e-08
1,2.43650753885e-08
1,1.73732935742e-09
1,3.2747447205e-08
1,2.95733918651e-09
1,1.1029378798e-08
1,2.03443577689e-08
1,3.36780296081e-08
1,4.112841619e-08
1,3.3378754633e-08
1,5.44970059644e-09
1,4.2692359463e-08
1,4.08295050581e-08
1,5.04409939508e-08
1,7.60024300693e-09
1,5.44281485449e-09
1,4.82801670012e-08
1,4.45548168117e-08
1,1.69157227638e-08
1,9.46828771847e-09
1,9.17369867548e-09
1,1.10319559462e-08
1,3.15168112601e-08
1,2.62265787844e-08
1,2.99518896179e-08
1,1.50509252698e-08
1,1.66152771246e-08
1,6.69063041008e-08
1,2.6226585597e-08
1,6.6906143304e-08
1,3.58581303693e-09
1,6.34793206782e-08
1,6.72045603284e-08
1,2.25016789056e-08
1,1.47527622222e-08
1,4.48531376054e-08
1,2.59291949942e-08
1,7.6015170441e-09
1,3.74023598829e-08
1,2.96543176799e-08
1,2.59293734183e-08
1,5.23037248189e-08
1,7.60171247754e-09
1,1.84779066538e-08
1,3.57890669979e-09
1,8.21057049553e-08
1,3.57750973078e-09
2,3.87701908106e-09
1,2.96566860734e-08
1,2.62275406666e-08
1,7.83807083074e-08
1,4.85799921007e-08
1,4.08295311606e-08
1,6.31810126535e-08
1,7.43568463361e-08
1,5.20076743565e-08
1,5.23065413855e-08
1,4.48621131564e-08
1,6.72053119498e-08
1,1.50560502381e-08
1,3.91180225815e-09
1,7.32185697142e-09
1,1.13356722933e-08
1,1.1036417508e-08
1,3.6198063948e-09
1,6.69078925521e-08
1,1.10640212846e-08
1,6.34806109793e-08
2,7.06320879634e-08
2,8.55328439264e-08
1,5.5737359066e-08
1,4.11304188206e-08
2,1.84783831803e-08
1,7.06318433913e-08
2,3.87740928745e-09
2,1.13296416407e-08
1,9.32891901332e-08
1,2.62397748989e-08
1,1.85261895801e-08
1,3.89718862481e-09
2,1.30236564005e-07
1,5.57334422378e-08
3,1.22785923655e-07
1,2.62547146949e-08
2,1.3023671466e-07
1,1.84793935943e-08
1,2.59286884405e-08
1,7.83851482931e-08
1,7.80886629382e-08
1,6.31910209683e-08
1,2.62379309999e-08
1,4.11532266028e-08
1,4.85954052236e-08
2,4.85825152939e-08
1,9.32923516389e-08
1,3.34016264629e-08
1,5.60380976944e-08
2,1.87856969871e-08
2,6.31823838533e-08
1,4.08487114944e-08
1,6.35009698711e-08
2,9.32848643589e-08
2,3.96996560662e-09
1,5.60733971674e-08
1,5.5731374921e-08
2,3.60608820805e-09
2,6.34794498514e-08
2,4.86052326732e-08
1,6.32351603887e-08
2,2.59442000917e-08
2,2.59322104368e-08
1,3.63780563696e-09
1,7.83987368473e-08
2,4.82953003707e-08
1,7.06388587957e-08
1,1.85998094086e-08
1,9.29861736666e-08
2,4.08345811244e-08
1,9.29904949732e-08
2,4.85977055572e-08
1,1.13389416828e-08
1,8.58326878767e-08
2,1.14390759885e-08
1,1.85336198642e-08
3,2.71797615778e-07
3,2.79547313593e-07
3,2.71797464133e-07
2,4.11729051977e-08
1,4.16178463207e-09
2,4.82821219305e-08
3,9.29866363149e-08
2,2.79546859776e-07
2,4.83272625626e-08
1,1.15228169424e-08
2,6.31816708093e-08
1,7.80839950894e-08
1,5.60373746367e-08
1,1.85372835635e-08
2,1.85497574176e-08
1,3.35196516555e-08
2,8.59029061848e-08
1,5.60613273473e-08
2,9.30142683534e-08
1,4.11335897425e-08
1,4.56279606002e-09
2,8.58326232296e-08
3,6.32254125482e-08
1,1.85479524025e-08
2,1.86291830804e-08
1,7.1132440373e-08
2,3.34472936985e-08
2,7.09350578492e-08
2,1.22808395465e-07
2,1.84957061896e-08
2,4.11453270148e-08
3,1.37706768774e-07
1,7.80886171374e-08
1,9.29949332805e-08
4,1.30538555859e-07
1,1.21845796789e-08
2,1.60341915406e-07
2,1.37696447627e-07
2,5.60783448034e-08
1,1.19366097351e-08
4,8.58416340179e-08
1,8.6157863667e-08
1,1.16784431635e-08
1,7.10232135347e-08
2,1.37888848577e-07
2,8.60129126422e-08
2,6.31945166808e-08
3,2.64657020375e-07
1,2.63043537102e-08
1,4.87855910049e-08
1,8.59615430605e-08
2,2.49752471561e-07
3,1.01403557257e-07
3,1.37707671621e-07
1,1.04634313118e-08
1,5.62114027872e-08
1,5.92999737041e-09
2,1.60452949453e-07
2,3.37040639944e-08
2,1.21125321862e-08
1,4.86092929616e-08
2,1.86279381729e-08
4,1.07967283379e-07
2,9.30000756691e-08
2,7.8122838508e-08
1,7.16066928319e-08
2,4.82916665196e-08
2,4.90770325838e-09
1,4.48245208272e-08
2,2.79593599771e-07
2,8.63907648316e-08
2,5.60391425873e-08
3,1.07896110085e-07
2,4.3076031866e-09
2,4.69622596614e-09
3,1.0075503962e-07
2,7.8197021097e-08
1,4.13437566517e-08
2,4.15241775654e-08
2,3.68798978087e-09
2,3.38483104062e-08
4,1.1565067131e-07
1,6.42542427663e-08
2,3.34144780392e-08
2,3.3736887981e-08
2,6.32191781722e-08
2,3.77919255174e-09
2,8.71189991765e-08
2,9.30296896172e-08
4,1.15638670208e-07
1,9.29877240028e-08
3,2.6466081432e-07
2,4.22702266811e-09
2,4.80618838406e-07
1,4.18231103586e-08
4,2.71823308455e-07
3,3.01625603053e-07
3,2.94542552431e-07
2,3.5411761181e-07
2,3.24286255816e-07
1,6.4018137402e-08
4,5.40038681089e-07
1,3.38917196508e-08
3,2.71838811323e-07
2,3.54074972537e-07
1,3.34346208953e-08
2,5.70016001863e-07
3,3.24274432748e-07
4,3.54057122113e-07
3,3.01601130803e-07
3,1.82390715841e-07
3,2.42011267703e-07
3,3.54758175154e-07
3,2.71818259107e-07
5,2.9445285322e-07
2,2.42002296558e-07
3,3.02497365638e-07
2,3.34982107204e-08
2,1.83994607908e-07
2,5.62890854325e-07
3,2.64661222952e-07
2,3.3143486666e-07
3,3.01605509678e-07
2,5.77486179296e-08
3,1.15710371857e-07
1,5.64289152342e-08
4,3.31407299428e-07
3,5.40020680165e-07
4,2.64646255886e-07
1,6.32972264895e-08
2,2.42024000298e-07
3,5.69833718773e-07
3,5.62677244345e-07
2,9.26354481785e-09
2,2.94453499383e-07
2,3.01651875455e-07
4,3.01691823479e-07
1,1.18409257369e-08
2,9.32831619724e-08
1,6.58809877944e-08
1,5.18458432791e-09
4,2.42060268218e-07
4,2.4211037212e-07
3,3.54057051202e-07
3,3.01882841062e-07
2,3.01968560889e-07
2,3.54052920184e-07
1,3.69969891946e-08
4,2.65064376589e-07
1,7.49090169216e-08
1,8.30645523447e-09
3,5.10271052262e-07
3,5.69869744006e-07
2,3.24271126645e-07
6,1.16594943053e-07
2,3.24277244178e-07
2,2.63220786668e-08
2,2.42577208463e-07
2,2.94503492516e-07
2,3.31544745036e-07
3,5.329840338e-07
2,1.52694995514e-07
5,2.6507401891e-07
1,6.49162662173e-08
1,3.59717864355e-08
3,3.01652654844e-07
3,2.71957203658e-07
4,3.01812467293e-07
4,2.71900351757e-07
1,4.71157740499e-08
2,5.76062116588e-08
4,2.64706071699e-07
3,2.71957475211e-07
3,3.02067209887e-07
3,2.64674070315e-07
3,1.23695743685e-07
2,6.53810329464e-08
2,3.8328636107e-08
4,3.3192756501e-07
3,3.31826128434e-07
3,2.66536819621e-07
1,6.59776808459e-08
2,5.71721155548e-07
1,5.79933812983e-08
2,2.45229609854e-08
5,2.4202472396e-07
5,2.42177103707e-07
1,8.31722068662e-09
3,2.64750129005e-07
2,3.01882440463e-07
2,2.05355205607e-07
6,1.15774220701e-07
1,3.5854753477e-08
2,6.26388054967e-08
1,6.64491119071e-08
3,2.94448154067e-07
2,3.02179277825e-07
3,3.54073229037e-07
5,3.01613444834e-07
2,3.4261188182e-08
1,9.61070797664e-08
5,1.15788196292e-07
3,1.83348376808e-07
3,3.01601286058e-07
4,2.42579387014e-07
3,2.4206095257e-07
2,9.30629705971e-08
2,2.65147625294e-08
2,9.32845852883e-08
3,2.65067131285e-07
2,2.35585038879e-07
3,2.05181926374e-07
5,1.45649150859e-07
4,2.3496566992e-07
2,9.42136945818e-08
4,1.2368654023e-07
2,9.32990150691e-08
2,3.74451644526e-08
2,5.65337573105e-08
4,2.37783402552e-07
2,1.78420945486e-07
4,1.82441518817e-07
5,1.17162052743e-07
4,2.36288377992e-07
2,4.73539253418e-08
4,1.1617838664e-07
2,7.54923725579e-08
2,9.32909084384e-08
4,1.76665069585e-07
2,9.41726909273e-08
2,8.61609042868e-08
1,7.3364883892e-08
2,1.20402663655e-07
4,1.1942450302e-07
4,1.75600274495e-07
2,5.71349148703e-08
4,2.31734359186e-07
1,9.76649831577e-08
1,4.55766030134e-08
1,8.78579751212e-08
2,3.01684855643e-08
2,5.90523580137e-08
2,4.25705695478e-08
3,7.33605663405e-08
2,2.63398850373e-08
2,9.41719822593e-08
4,1.20406709044e-07
2,2.65471080483e-08
1,5.23457261022e-08
1,6.53468413155e-08
5,1.14672875793e-07
2,3.66129881137e-08
2,1.2728309764e-07
2,9.85709931348e-08
2,6.32932075258e-08
1,5.6032867406e-08
2,8.78624036634e-08
2,3.82544056331e-08
3,1.53321694953e-07
4,1.46643194721e-07
2,3.82375393223e-08
3,2.13027926596e-07
3,2.05216577629e-07
1,5.83866485258e-08
2,4.47826103209e-08
2,2.85515891121e-08
4,1.54808815101e-07
1,9.51154244892e-08
2,3.65939935194e-08
2,1.02427374123e-07
1,6.51092507802e-08
2,5.00470348571e-08
4,1.54807055413e-07
3,9.32858310265e-08
2,9.85862012577e-08
4,1.46636954994e-07
2,9.2167639288e-08
2,3.97079728644e-08
2,9.41844286047e-08
2,3.45916291943e-08
2,3.34118140802e-08
2,9.48366151942e-08
2,1.50151470597e-07
1,4.26454980196e-08
2,5.2863328943e-08
2,9.76608987737e-08
2,9.32996324178e-08
4,1.46208367029e-07
2,8.97181429523e-08
1,3.97444764217e-08
4,2.12325566112e-07
3,4.43851289222e-07
1,7.16014079672e-08
10,1.4562681272e-07
3,1.51634751294e-06
3,5.62717889357e-07
1,7.16125752009e-08
5,6.81887694384e-07
2,6.82040321405e-07
4,5.63901272269e-07
3,1.5708329014e-07
2,6.29603381415e-07
1,4.56569062686e-08
3,5.70258775943e-07
4,6.81878518063e-07
3,6.30131217294e-07
1,9.36067977648e-08
2,6.90479547915e-07
4,2.1271675822e-07
3,6.91603020601e-07
3,2.13370505033e-07
2,1.36656992997e-07
1,3.45031633296e-08
4,5.04443119072e-07
4,9.87503486907e-07
2,1.83426400008e-07
4,5.1368705551e-07
3,5.11086598981e-07
2,5.6390160381e-07
4,5.04441783651e-07
4,6.81919114096e-07
3,5.70265587061e-07
2,6.89811130725e-07
4,6.32241587909e-07
4,6.81877432763e-07
2,3.88465998344e-07
3,1.03953256789e-06
2,6.89030480256e-07
3,4.56729258262e-07
4,1.00186274379e-07
4,1.00485658065e-07
3,2.06258208369e-07
4,6.82896304733e-07
2,3.28423477872e-07
3,3.02446981692e-08
2,2.18514351126e-07
2,1.00173543746e-07
4,2.05594331237e-07
3,9.67842729116e-08
4,5.03562215088e-07
2,5.11090695466e-07
3,1.88464951681e-07
3,5.7103850225e-07
2,2.65086231445e-07
1,4.02461829423e-08
4,1.54233671778e-07
2,6.3013113767e-07
1,3.02364961679e-08
3,6.92285498069e-07
3,1.03993250281e-06
3,1.46205845824e-07
3,1.03953211283e-06
2,6.81919149652e-07
2,6.30537465625e-07
3,6.22996546446e-07
2,2.78265667628e-07
2,5.75685594478e-07
2,1.00450951824e-07
3,6.82040734573e-07
2,1.53321287172e-07
2,3.43019401696e-08
3,3.95534846621e-07
2,5.63460548968e-07
5,1.46902216677e-07
4,5.6581832488e-07
5,5.13769310694e-07
4,1.57073980222e-07
4,6.29821922025e-07
2,5.03561714037e-07
3,2.15449583879e-07
2,5.6983005525e-07
5,5.62867973034e-07
4,5.70018067628e-07
1,9.42101964902e-08
3,6.89673943674e-07
1,6.19746277838e-08
4,5.04444277129e-07
3,4.48504851913e-07
3,3.256218433e-07
2,1.39731412345e-06
2,2.64050912067e-08
3,2.12339659011e-07
4,6.22320146004e-07
2,6.24458149847e-07
2,2.42259989983e-07
3,5.12174445075e-07
4,1.10456489982e-07
2,9.80354407816e-07
3,1.19185107318e-07
2,5.03120527178e-07
3,1.04017377631e-06
3,6.81879690432e-07
3,5.15627366368e-07
